intensity,uaa,s1,s2,s3,s4,s5,s6,s7,s8
3.52E-05,0.7728,3.18E-07,2.69E-07,4.44E-07,5.85E-07,3.34E-07,1.85E-07,3.11E-07,5.27E-07
3.38E-05,1,3.67E-07,2.93E-07,4.35E-07,5.88E-07,3.33E-07,2.33E-07,3.03E-07,5.39E-07
3.26E-05,0.8128,3.73E-07,2.35E-07,4.65E-07,6.18E-07,3.74E-07,2.62E-07,3.13E-07,5.46E-07
3.15E-05,0.8266,4.12E-07,2.77E-07,4.67E-07,6.44E-07,3.74E-07,2.44E-07,3.23E-07,5.91E-07
3.02E-05,0.9281,3.73E-07,2.65E-07,4.85E-07,6.77E-07,3.94E-07,2.72E-07,3.31E-07,6.07E-07
2.92E-05,0.8162,4.35E-07,3.07E-07,5.55E-07,7.29E-07,4.15E-07,2.56E-07,3.68E-07,6.39E-07
2.80E-05,0.8643,4.35E-07,2.86E-07,5.10E-07,6.71E-07,4.16E-07,3.29E-07,4.01E-07,6.24E-07
2.72E-05,0.8621,4.80E-07,3.17E-07,5.29E-07,7.58E-07,4.44E-07,2.87E-07,4.25E-07,7.30E-07
2.60E-05,0.7727,4.85E-07,3.30E-07,5.64E-07,7.82E-07,4.33E-07,3.23E-07,4.17E-07,7.07E-07
2.57E-05,0.7549,5.64E-07,3.72E-07,6.34E-07,8.18E-07,5.25E-07,3.59E-07,4.83E-07,7.55E-07
2.40E-05,0.86,5.24E-07,3.65E-07,6.20E-07,8.12E-07,5.21E-07,3.45E-07,4.47E-07,7.03E-07
2.32E-05,0.9438,5.66E-07,3.31E-07,6.01E-07,8.64E-07,5.18E-07,3.79E-07,4.75E-07,8.17E-07
2.22E-05,0.7927,6.01E-07,3.97E-07,6.64E-07,8.42E-07,5.27E-07,3.81E-07,5.37E-07,8.41E-07
2.13E-05,0.8846,6.09E-07,3.85E-07,6.83E-07,9.03E-07,5.57E-07,3.89E-07,5.22E-07,8.80E-07
2.06E-05,0.7552,6.75E-07,3.65E-07,6.87E-07,9.55E-07,5.48E-07,3.88E-07,5.61E-07,8.99E-07
1.98E-05,0.8614,6.46E-07,4.11E-07,7.39E-07,9.93E-07,5.75E-07,4.50E-07,5.96E-07,9.27E-07
1.92E-05,0.5966,6.98E-07,4.08E-07,7.36E-07,9.91E-07,6.26E-07,4.12E-07,5.92E-07,9.82E-07
1.85E-05,0.8254,7.29E-07,4.68E-07,7.69E-07,1.01E-06,6.42E-07,5.17E-07,6.26E-07,1.01E-06
1.76E-05,0.7628,7.24E-07,4.87E-07,8.13E-07,1.09E-06,6.52E-07,4.77E-07,6.45E-07,1.04E-06
1.71E-05,0.7949,7.65E-07,4.94E-07,8.32E-07,1.11E-06,6.88E-07,5.46E-07,7.16E-07,1.05E-06
1.65E-05,0.462,8.11E-07,5.00E-07,8.87E-07,1.08E-06,6.95E-07,5.20E-07,7.07E-07,1.12E-06
1.61E-05,0.5248,8.44E-07,5.51E-07,8.90E-07,1.18E-06,7.50E-07,5.90E-07,7.77E-07,1.16E-06
1.53E-05,0.6998,8.77E-07,5.55E-07,9.17E-07,1.24E-06,7.45E-07,6.06E-07,7.75E-07,1.26E-06
1.47E-05,0.6269,9.14E-07,6.12E-07,9.47E-07,1.30E-06,8.00E-07,6.25E-07,8.21E-07,1.28E-06
1.42E-05,0.6696,9.07E-07,5.98E-07,9.75E-07,1.35E-06,8.51E-07,6.75E-07,8.72E-07,1.33E-06
1.38E-05,0.7154,9.52E-07,6.43E-07,1.01E-06,1.36E-06,8.80E-07,6.69E-07,9.07E-07,1.35E-06
1.31E-05,0.6626,1.03E-06,6.85E-07,1.05E-06,1.42E-06,9.19E-07,7.62E-07,9.24E-07,1.38E-06
1.28E-05,0.4952,1.04E-06,6.61E-07,1.09E-06,1.47E-06,9.65E-07,7.68E-07,9.93E-07,1.48E-06
1.22E-05,0.5717,1.06E-06,6.99E-07,1.13E-06,1.53E-06,9.79E-07,7.94E-07,1.03E-06,1.51E-06
1.18E-05,0.4977,1.11E-06,7.77E-07,1.14E-06,1.63E-06,1.02E-06,8.59E-07,1.06E-06,1.58E-06
1.14E-05,0.4356,1.18E-06,7.99E-07,1.20E-06,1.65E-06,1.04E-06,8.57E-07,1.09E-06,1.67E-06
1.10E-05,0.4493,1.17E-06,8.18E-07,1.24E-06,1.69E-06,1.10E-06,9.02E-07,1.15E-06,1.71E-06
1.06E-05,0.4547,1.22E-06,8.72E-07,1.28E-06,1.76E-06,1.13E-06,9.55E-07,1.16E-06,1.75E-06
1.02E-05,0.4525,1.31E-06,8.94E-07,1.32E-06,1.86E-06,1.21E-06,1.01E-06,1.25E-06,1.80E-06
9.91E-06,0.3742,1.31E-06,9.54E-07,1.38E-06,1.90E-06,1.22E-06,1.06E-06,1.32E-06,1.91E-06
9.46E-06,0.4865,1.37E-06,9.53E-07,1.36E-06,1.98E-06,1.21E-06,1.09E-06,1.38E-06,1.97E-06
9.18E-06,0.4143,1.39E-06,1.03E-06,1.43E-06,2.04E-06,1.32E-06,1.17E-06,1.43E-06,2.04E-06
8.67E-06,0.3817,1.44E-06,1.06E-06,1.50E-06,2.10E-06,1.41E-06,1.19E-06,1.47E-06,2.11E-06
8.49E-06,0.2698,1.49E-06,1.11E-06,1.53E-06,2.19E-06,1.43E-06,1.23E-06,1.54E-06,2.22E-06
8.02E-06,0.4303,1.51E-06,1.15E-06,1.56E-06,2.31E-06,1.48E-06,1.32E-06,1.65E-06,2.27E-06
7.80E-06,0.3291,1.60E-06,1.20E-06,1.63E-06,2.35E-06,1.56E-06,1.34E-06,1.67E-06,2.34E-06
7.56E-06,0.3948,1.67E-06,1.26E-06,1.72E-06,2.40E-06,1.61E-06,1.46E-06,1.78E-06,2.43E-06
7.30E-06,0.3799,1.65E-06,1.32E-06,1.75E-06,2.49E-06,1.66E-06,1.42E-06,1.82E-06,2.54E-06
6.93E-06,0.4073,1.82E-06,1.37E-06,1.79E-06,2.66E-06,1.75E-06,1.55E-06,1.93E-06,2.64E-06
6.75E-06,0.3232,1.84E-06,1.41E-06,1.89E-06,2.70E-06,1.82E-06,1.59E-06,1.99E-06,2.74E-06
6.41E-06,0.407,1.90E-06,1.44E-06,1.94E-06,2.81E-06,1.89E-06,1.68E-06,2.05E-06,2.81E-06
6.27E-06,0.3867,1.96E-06,1.54E-06,2.02E-06,2.94E-06,1.92E-06,1.76E-06,2.17E-06,2.99E-06
6.06E-06,0.2974,2.04E-06,1.59E-06,2.11E-06,3.03E-06,2.06E-06,1.84E-06,2.25E-06,3.08E-06
5.80E-06,0.3023,2.13E-06,1.65E-06,2.16E-06,3.17E-06,2.17E-06,1.93E-06,2.36E-06,3.17E-06
5.66E-06,0.3449,2.22E-06,1.70E-06,2.23E-06,3.32E-06,2.20E-06,2.04E-06,2.47E-06,3.25E-06
5.36E-06,0.3806,2.31E-06,1.77E-06,2.32E-06,3.41E-06,2.29E-06,2.13E-06,2.57E-06,3.46E-06
5.35E-06,0.3215,2.39E-06,1.85E-06,2.43E-06,3.56E-06,2.42E-06,2.23E-06,2.71E-06,3.57E-06
5.00E-06,0.3909,2.49E-06,1.91E-06,2.51E-06,3.67E-06,2.51E-06,2.36E-06,2.84E-06,3.69E-06
4.92E-06,0.3943,2.61E-06,1.99E-06,2.65E-06,3.87E-06,2.60E-06,2.48E-06,3.00E-06,3.80E-06
4.75E-06,0.3127,2.74E-06,2.09E-06,2.76E-06,4.04E-06,2.80E-06,2.62E-06,3.10E-06,4.00E-06
4.65E-06,0.3336,2.85E-06,2.21E-06,2.88E-06,4.17E-06,2.88E-06,2.70E-06,3.26E-06,4.14E-06
4.46E-06,0.3977,2.94E-06,2.27E-06,2.98E-06,4.28E-06,2.98E-06,2.86E-06,3.45E-06,4.32E-06
4.32E-06,0.4533,3.05E-06,2.39E-06,3.07E-06,4.48E-06,3.08E-06,2.97E-06,3.56E-06,4.47E-06
4.31E-06,0.3647,3.22E-06,2.47E-06,3.19E-06,4.71E-06,3.23E-06,3.20E-06,3.73E-06,4.63E-06
4.05E-06,0.3376,3.37E-06,2.59E-06,3.41E-06,4.94E-06,3.36E-06,3.35E-06,3.94E-06,4.82E-06
4.02E-06,0.3339,3.52E-06,2.69E-06,3.53E-06,5.16E-06,3.53E-06,3.51E-06,4.19E-06,5.11E-06
3.83E-06,0.3656,3.66E-06,2.80E-06,3.69E-06,5.32E-06,3.68E-06,3.70E-06,4.32E-06,5.26E-06
3.75E-06,0.3745,3.86E-06,2.94E-06,3.81E-06,5.54E-06,3.82E-06,3.84E-06,4.50E-06,5.44E-06
3.70E-06,0.0715,4.05E-06,3.10E-06,4.04E-06,5.78E-06,4.04E-06,4.05E-06,4.82E-06,5.62E-06
3.47E-06,0.0715,4.27E-06,3.22E-06,4.20E-06,5.99E-06,4.20E-06,4.22E-06,4.97E-06,5.88E-06
3.44E-06,0.0715,4.44E-06,3.37E-06,4.36E-06,6.21E-06,4.37E-06,4.50E-06,5.22E-06,6.10E-06
3.35E-06,0.0715,4.61E-06,3.55E-06,4.59E-06,6.54E-06,4.54E-06,4.68E-06,5.45E-06,6.32E-06
3.24E-06,0.0715,4.84E-06,3.73E-06,4.79E-06,6.87E-06,4.76E-06,4.95E-06,5.77E-06,6.59E-06
3.23E-06,0.0715,5.16E-06,3.95E-06,5.06E-06,7.14E-06,5.02E-06,5.20E-06,6.07E-06,6.91E-06
3.09E-06,0.0715,5.39E-06,4.14E-06,5.26E-06,7.47E-06,5.18E-06,5.45E-06,6.38E-06,7.20E-06
2.98E-06,0.0715,5.59E-06,4.30E-06,5.43E-06,7.73E-06,5.36E-06,5.63E-06,6.61E-06,7.40E-06
2.97E-06,0.0715,5.84E-06,4.49E-06,5.71E-06,8.03E-06,5.68E-06,5.95E-06,6.97E-06,7.75E-06
2.86E-06,0.0715,6.16E-06,4.74E-06,5.98E-06,8.29E-06,5.87E-06,6.25E-06,7.30E-06,7.97E-06
2.78E-06,0.0715,6.41E-06,4.96E-06,6.26E-06,8.72E-06,6.13E-06,6.58E-06,7.66E-06,8.38E-06
2.74E-06,0.0715,6.72E-06,5.24E-06,6.57E-06,9.15E-06,6.39E-06,6.88E-06,8.08E-06,8.72E-06
2.67E-06,0.0715,7.05E-06,5.49E-06,6.84E-06,9.51E-06,6.73E-06,7.27E-06,8.39E-06,9.10E-06
2.59E-06,0.0715,7.38E-06,5.76E-06,7.20E-06,9.85E-06,6.97E-06,7.54E-06,8.91E-06,9.44E-06
2.56E-06,0.0715,7.82E-06,6.03E-06,7.56E-06,1.04E-05,7.34E-06,7.95E-06,9.30E-06,9.89E-06
2.58E-06,0.0715,8.19E-06,6.43E-06,7.95E-06,1.09E-05,7.71E-06,8.41E-06,9.80E-06,1.03E-05
2.43E-06,0.0715,8.59E-06,6.77E-06,8.31E-06,1.13E-05,8.03E-06,8.80E-06,1.03E-05,1.08E-05
2.35E-06,0.0715,8.95E-06,7.07E-06,8.71E-06,1.18E-05,8.39E-06,9.24E-06,1.08E-05,1.12E-05
2.29E-06,0.0715,9.44E-06,7.53E-06,9.10E-06,1.24E-05,8.74E-06,9.78E-06,1.15E-05,1.18E-05
2.35E-06,0.0715,9.88E-06,7.85E-06,9.56E-06,1.29E-05,9.20E-06,1.02E-05,1.19E-05,1.22E-05
2.22E-06,0.0715,1.04E-05,8.23E-06,9.97E-06,1.35E-05,9.56E-06,1.07E-05,1.25E-05,1.28E-05
2.12E-06,0.0715,1.08E-05,8.65E-06,1.05E-05,1.41E-05,1.00E-05,1.12E-05,1.31E-05,1.33E-05
2.10E-06,0.0715,1.15E-05,9.05E-06,1.09E-05,1.47E-05,1.04E-05,1.17E-05,1.38E-05,1.39E-05
2.13E-06,0.0715,1.20E-05,9.64E-06,1.15E-05,1.54E-05,1.10E-05,1.24E-05,1.45E-05,1.45E-05
2.02E-06,0.0715,1.26E-05,1.01E-05,1.20E-05,1.61E-05,1.15E-05,1.30E-05,1.52E-05,1.52E-05
2.00E-06,0.0715,1.33E-05,1.06E-05,1.26E-05,1.67E-05,1.20E-05,1.36E-05,1.59E-05,1.59E-05
1.92E-06,0.0715,1.39E-05,1.11E-05,1.32E-05,1.75E-05,1.26E-05,1.42E-05,1.67E-05,1.65E-05
1.91E-06,0.0715,1.48E-05,1.17E-05,1.39E-05,1.83E-05,1.32E-05,1.49E-05,1.76E-05,1.75E-05
1.88E-06,0.0715,1.55E-05,1.22E-05,1.45E-05,1.91E-05,1.38E-05,1.56E-05,1.84E-05,1.82E-05
1.86E-06,0.0715,1.63E-05,1.29E-05,1.52E-05,1.99E-05,1.44E-05,1.64E-05,1.93E-05,1.91E-05
1.81E-06,0.0715,1.72E-05,1.36E-05,1.60E-05,2.09E-05,1.52E-05,1.72E-05,2.02E-05,2.01E-05
1.73E-06,0.0715,1.80E-05,1.42E-05,1.67E-05,2.18E-05,1.59E-05,1.78E-05,2.12E-05,2.09E-05
1.75E-06,0.0715,1.90E-05,1.49E-05,1.76E-05,2.27E-05,1.66E-05,1.87E-05,2.21E-05,2.18E-05
1.69E-06,0.0715,2.00E-05,1.57E-05,1.83E-05,2.36E-05,1.74E-05,1.94E-05,2.32E-05,2.29E-05
1.67E-06,0.0715,2.10E-05,1.64E-05,1.93E-05,2.46E-05,1.82E-05,2.03E-05,2.43E-05,2.40E-05
1.55E-06,0.0715,2.21E-05,1.72E-05,2.02E-05,2.56E-05,1.90E-05,2.12E-05,2.54E-05,2.50E-05
0.00010562,0.6233,,,,,,,,
0.00010154,0.2331,,,,,,,,
9.80E-05,0.3282,,,,,,,,
9.43E-05,0.1073,,,,,,,,
9.06E-05,0.1738,,,,,,,,
8.70E-05,0.275,,,,,,,,
8.35E-05,0.106,,,,,,,,
8.02E-05,0.238,,,,,,,,
7.68E-05,0.1257,,,,,,,,
7.37E-05,0.0333,,,,,,,,
7.08E-05,0.1485,,,,,,,,
6.78E-05,0.1463,,,,,,,,
6.49E-05,0.1889,,,,,,,,
6.22E-05,0.0283,,,,,,,,
5.97E-05,0.9924,,,,,,,,
5.71E-05,0.9067,,,,,,,,
5.50E-05,0.9629,,,,,,,,
5.26E-05,0.9912,,,,,,,,
5.05E-05,0.5944,,,,,,,,
4.83E-05,0.864,,,,,,,,
4.65E-05,1,,,,,,,,
4.44E-05,0.7536,,,,,,,,
4.25E-05,0.754,,,,,,,,
4.08E-05,0.917,,,,,,,,
3.91E-05,0.518,,,,,,,,
3.74E-05,0.6045,,,,,,,,
3.60E-05,0.4928,,,,,,,,
3.43E-05,0.6054,,,,,,,,
3.31E-05,0.5726,,,,,,,,
3.17E-05,0.5595,,,,,,,,
3.01E-05,0.4365,,,,,,,,
2.89E-05,0.4899,,,,,,,,
2.75E-05,0.5996,,,,,,,,
2.64E-05,0.4156,,,,,,,,
2.55E-05,0.268,,,,,,,,
2.43E-05,0.3237,,,,,,,,
2.34E-05,0.3356,,,,,,,,
2.24E-05,0.4148,,,,,,,,
2.19E-05,0,,,,,,,,
2.03E-05,0.2795,,,,,,,,
1.96E-05,0.7828,,,,,,,,
1.88E-05,0.6075,,,,,,,,
1.79E-05,0.7257,,,,,,,,
1.73E-05,0.676,,,,,,,,
1.65E-05,0.6098,,,,,,,,
1.58E-05,0.6522,,,,,,,,
1.54E-05,0.5937,,,,,,,,
1.46E-05,0.4438,,,,,,,,
1.41E-05,0.5213,,,,,,,,
1.35E-05,0.459,,,,,,,,
1.29E-05,0.3469,,,,,,,,
1.25E-05,0.3849,,,,,,,,
1.21E-05,0.4361,,,,,,,,
1.16E-05,0.2178,,,,,,,,
1.12E-05,0.2056,,,,,,,,
1.09E-05,0.6432,,,,,,,,
1.05E-05,0.6359,,,,,,,,
1.00E-05,0.6457,,,,,,,,
9.65E-06,0.6596,,,,,,,,
9.29E-06,0.6878,,,,,,,,
9.02E-06,0.5942,,,,,,,,
8.74E-06,0.5387,,,,,,,,
8.44E-06,0.4745,,,,,,,,
8.24E-06,0.4646,,,,,,,,
7.94E-06,0.5561,,,,,,,,
7.73E-06,0.4673,,,,,,,,
7.37E-06,0.434,,,,,,,,
7.16E-06,0.5363,,,,,,,,
6.90E-06,0.5611,,,,,,,,
6.70E-06,0.4874,,,,,,,,
6.53E-06,0.4411,,,,,,,,
6.35E-06,0.31,,,,,,,,
6.07E-06,0.4528,,,,,,,,
6.00E-06,0.4542,,,,,,,,
5.74E-06,0.3919,,,,,,,,
5.63E-06,0.5287,,,,,,,,
5.46E-06,0.3245,,,,,,,,
5.38E-06,0.3703,,,,,,,,
5.17E-06,0.4018,,,,,,,,
5.02E-06,0.3817,,,,,,,,
4.89E-06,0.4231,,,,,,,,
4.72E-06,0.3217,,,,,,,,
4.67E-06,0.4095,,,,,,,,
4.62E-06,0.3932,,,,,,,,
4.47E-06,0.3401,,,,,,,,
4.25E-06,0.4439,,,,,,,,
4.18E-06,0.386,,,,,,,,
4.09E-06,0.3893,,,,,,,,
4.00E-06,0.3114,,,,,,,,
3.87E-06,0.2822,,,,,,,,
3.84E-06,0.3452,,,,,,,,
3.72E-06,0.3566,,,,,,,,
3.66E-06,0.3429,,,,,,,,
3.55E-06,0.3603,,,,,,,,
3.47E-06,0.3675,,,,,,,,
3.41E-06,0.4065,,,,,,,,
3.29E-06,0.3773,,,,,,,,
3.26E-06,0.224,,,,,,,,
3.24E-06,0.2317,,,,,,,,
3.05E-06,0.3346,,,,,,,,
3.03E-06,0.3708,,,,,,,,
2.96E-06,0.447,,,,,,,,
2.95E-06,0.4519,,,,,,,,
2.90E-06,0.4085,,,,,,,,
2.75E-06,0.4738,,,,,,,,
2.68E-06,0.4758,,,,,,,,
2.69E-06,0.4467,,,,,,,,
2.64E-06,0.5179,,,,,,,,
2.57E-06,0.5806,,,,,,,,
2.51E-06,0.5694,,,,,,,,
2.50E-06,0.5677,,,,,,,,
2.43E-06,0.303,,,,,,,,
2.38E-06,0.3304,,,,,,,,
2.31E-06,0.4555,,,,,,,,
2.25E-06,0.5245,,,,,,,,
2.16E-06,0.33,,,,,,,,
2.13E-06,0.4261,,,,,,,,
2.07E-06,0.5717,,,,,,,,
2.19E-06,0.4055,,,,,,,,
2.03E-06,0.4901,,,,,,,,
1.97E-06,0.4872,,,,,,,,
1.94E-06,0.5802,,,,,,,,
1.92E-06,0.6795,,,,,,,,
1.87E-06,0.3807,,,,,,,,
1.85E-06,0.3342,,,,,,,,
1.82E-06,0.5185,,,,,,,,
1.72E-06,0.3638,,,,,,,,
1.74E-06,0.5362,,,,,,,,
0.00011253,0.1823,,,,,,,,
0.00011185,0.0997,,,,,,,,
0.00010331,0,,,,,,,,
0.0001002,0.4951,,,,,,,,
9.63E-05,0.5479,,,,,,,,
9.30E-05,0.304,,,,,,,,
8.98E-05,0.4579,,,,,,,,
8.66E-05,0.1158,,,,,,,,
8.34E-05,0.678,,,,,,,,
8.04E-05,0.029,,,,,,,,
7.77E-05,0.3598,,,,,,,,
7.48E-05,0.2636,,,,,,,,
7.22E-05,0.3052,,,,,,,,
6.96E-05,0.3951,,,,,,,,
6.73E-05,0.2488,,,,,,,,
6.47E-05,0.5529,,,,,,,,
6.24E-05,0.3459,,,,,,,,
6.04E-05,0.4751,,,,,,,,
5.81E-05,0.4788,,,,,,,,
5.60E-05,0.4101,,,,,,,,
5.41E-05,0.4842,,,,,,,,
5.21E-05,0.5499,,,,,,,,
5.03E-05,0.409,,,,,,,,
4.85E-05,0.7214,,,,,,,,
4.67E-05,0.5149,,,,,,,,
4.53E-05,0.4744,,,,,,,,
4.37E-05,0.4581,,,,,,,,
4.19E-05,0.5655,,,,,,,,
4.06E-05,0.4053,,,,,,,,
3.95E-05,0.2654,,,,,,,,
3.77E-05,0.5679,,,,,,,,
3.67E-05,0.5364,,,,,,,,
3.55E-05,0.631,,,,,,,,
3.40E-05,0.7754,,,,,,,,
3.31E-05,0.6088,,,,,,,,
3.21E-05,0.6933,,,,,,,,
3.10E-05,0.591,,,,,,,,
3.00E-05,0.5969,,,,,,,,
2.97E-05,0.5063,,,,,,,,
2.80E-05,0.6814,,,,,,,,
2.71E-05,0.6027,,,,,,,,
2.62E-05,0.7836,,,,,,,,
2.55E-05,0.7638,,,,,,,,
2.45E-05,0.7964,,,,,,,,
2.38E-05,0.8681,,,,,,,,
2.30E-05,0.7292,,,,,,,,
2.24E-05,0.8118,,,,,,,,
2.15E-05,0.9437,,,,,,,,
2.10E-05,0.8849,,,,,,,,
2.05E-05,0.8737,,,,,,,,
1.97E-05,0.8719,,,,,,,,
1.92E-05,0.8172,,,,,,,,
1.84E-05,0.9467,,,,,,,,
1.80E-05,0.6874,,,,,,,,
1.74E-05,1,,,,,,,,
1.69E-05,0.8262,,,,,,,,
1.63E-05,0.9345,,,,,,,,
1.60E-05,0.7766,,,,,,,,
1.55E-05,0.8354,,,,,,,,
1.50E-05,0.6979,,,,,,,,
1.45E-05,0.8048,,,,,,,,
1.40E-05,0.6973,,,,,,,,
1.38E-05,0.7915,,,,,,,,
1.32E-05,0.8444,,,,,,,,
1.28E-05,0.9168,,,,,,,,
1.24E-05,0.7876,,,,,,,,
1.21E-05,0.7974,,,,,,,,
1.17E-05,0.8497,,,,,,,,
1.13E-05,0.8833,,,,,,,,
1.10E-05,0.7609,,,,,,,,
1.06E-05,0.8219,,,,,,,,
1.03E-05,0.8078,,,,,,,,
1.00E-05,0.7845,,,,,,,,
9.72E-06,0.7465,,,,,,,,
9.42E-06,0.7664,,,,,,,,
9.16E-06,0.733,,,,,,,,
8.78E-06,0.7372,,,,,,,,
8.54E-06,0.5747,,,,,,,,
8.30E-06,0.5959,,,,,,,,
8.02E-06,0.5976,,,,,,,,
7.84E-06,0.5831,,,,,,,,
7.58E-06,0.6074,,,,,,,,
7.28E-06,0.6168,,,,,,,,
7.07E-06,0.5324,,,,,,,,
6.93E-06,0.4452,,,,,,,,
6.60E-06,0.4934,,,,,,,,
6.39E-06,0.734,,,,,,,,
6.23E-06,0.7507,,,,,,,,
6.08E-06,0.5632,,,,,,,,
6.04E-06,0.3592,,,,,,,,
5.65E-06,0.5121,,,,,,,,
5.54E-06,0.3582,,,,,,,,
5.28E-06,0.4702,,,,,,,,
5.16E-06,0.4729,,,,,,,,
5.02E-06,0.3853,,,,,,,,
4.86E-06,0.8897,,,,,,,,
4.69E-06,0.7568,,,,,,,,
4.55E-06,0.6311,,,,,,,,
4.49E-06,0.361,,,,,,,,
4.21E-06,0.4049,,,,,,,,
4.17E-06,0.4967,,,,,,,,
4.01E-06,0.4395,,,,,,,,
3.85E-06,0.6498,,,,,,,,
3.76E-06,0.5109,,,,,,,,
3.58E-06,0.4069,,,,,,,,
3.51E-06,0.3529,,,,,,,,
3.45E-06,0.6538,,,,,,,,
3.23E-06,0.4581,,,,,,,,
3.16E-06,0.4386,,,,,,,,
3.12E-06,0.3819,,,,,,,,
2.96E-06,0.5133,,,,,,,,
2.98E-06,0.5446,,,,,,,,
2.85E-06,0.9369,,,,,,,,
2.80E-06,0.7479,,,,,,,,
2.60E-06,0.761,,,,,,,,
2.57E-06,0.7078,,,,,,,,
2.44E-06,0.682,,,,,,,,
2.39E-06,0.5997,,,,,,,,
2.19E-06,0.6671,,,,,,,,
2.27E-06,0.5318,,,,,,,,
2.18E-06,0.6299,,,,,,,,
2.05E-06,0.6089,,,,,,,,
1.97E-06,0.6095,,,,,,,,
1.89E-06,0.7316,,,,,,,,
1.95E-06,0.7855,,,,,,,,
1.82E-06,0.8144,,,,,,,,
1.73E-06,0.8797,,,,,,,,
1.67E-06,0.5708,,,,,,,,
